FIPS,State,Perc.Fair.Poor.Health,Physically.Unhealthy.Days,Mentally.Unhealthy.Days,Perc.Low.Birth.Weight,Perc.Smokers,Perc.Obese,Perc.Physically.Inactive,Perc.Excessive.Drinking,MV.Mortality.Rate,Chlamydia.Rate,Teen.Birth.Rate,Perc.Uninsured,Pr.Care.Physician.Ratio,Dentist.Ratio,Prev.Hosp.Stay.Rate,Perc.Diabetic.Screening,Perc.Mammography,Perc.High.School.Grad,Perc.Some.College,Perc.Unemployed,Perc.Children.in.Poverty,Perc.No.Soc.Emo.Support,Perc.Single.Parent.HH,Violent.Crime.Rate,Avg.Daily.Particulates,Perc.pop.in.viol,Rec.Facility.Rate,Perc.Limited.Access,Perc.Fast.Foods
19155,14,13.0,3.1,3.4,7.8,22.0,30,28,21.0,14.0,342.0,42.0,11,2171.0,2386.0,75.0,88.0,63.3,83.0,59.6,5.2,21,19.0,36,636.0,8.8,5.0,8.6,12,56.0
19157,14,10.0,2.6,2.6,6.1,17.0,31,26,17.0,18.0,317.0,18.0,10,1259.0,2565.0,44.0,89.0,62.7,90.0,64.3,5.9,15,12.0,27,132.0,10.5,0.0,10.6,5,32.0
19161,14,10.0,2.6,2.5,5.1,22.0,29,27,24.0,32.0,77.0,19.0,13,1724.0,3524.0,110.0,91.0,70.5,92.0,64.9,4.5,15,16.0,23,52.0,9.8,12.0,9.7,6,16.0
19163,14,10.0,2.8,2.9,7.1,19.0,27,21,24.0,9.0,572.0,44.0,10,1294.0,1509.0,72.0,87.0,66.3,83.0,73.0,6.9,21,13.0,34,522.0,11.4,1.0,13.3,3,49.0
19165,14,9.0,2.2,2.2,6.0,18.0,32,26,22.0,22.0,140.0,19.0,10,1739.0,2065.0,73.0,90.0,69.3,95.0,65.9,4.1,13,18.0,23,14.0,9.1,0.0,0.0,8,47.0
19169,14,7.0,2.4,2.1,5.9,12.0,26,20,19.0,9.0,334.0,9.0,10,1492.0,2443.0,46.0,93.0,80.8,94.0,87.5,4.5,13,11.0,20,282.0,10.2,0.0,11.2,8,50.0
19171,14,12.0,3.0,2.3,8.3,17.0,26,30,28.0,23.0,355.0,38.0,14,4435.0,4535.0,52.0,91.0,65.0,91.0,59.3,6.9,17,19.0,37,210.0,10.6,0.0,11.3,7,39.0
19175,14,9.0,1.9,1.5,7.6,16.0,30,29,12.0,20.0,200.0,33.0,11,1251.0,3217.0,43.0,87.0,74.5,94.0,59.6,5.5,22,11.0,35,179.0,9.3,0.0,16.0,5,39.0
19177,14,19.0,4.4,2.0,7.0,14.0,32,26,11.0,32.0,53.0,32.0,15,1889.0,7656.0,88.0,86.0,59.8,92.0,59.6,7.1,28,14.0,19,118.0,10.9,0.0,0.0,35,29.0
19179,14,18.0,4.0,2.6,7.4,20.0,29,27,14.0,19.0,373.0,52.0,12,1425.0,1920.0,71.0,87.0,66.4,82.0,51.3,7.6,26,13.0,33,429.0,10.5,0.0,5.6,11,53.0
19181,14,13.0,3.3,2.7,6.9,15.0,35,27,21.0,16.0,182.0,20.0,8,1929.0,3203.0,46.0,90.0,64.3,93.0,72.4,5.5,9,15.0,22,163.0,9.9,0.0,8.6,5,49.0
19183,14,12.0,3.4,3.5,5.9,18.0,31,24,16.0,16.0,221.0,28.0,13,1447.0,2446.0,53.0,88.0,64.0,85.0,64.0,5.0,18,15.0,19,304.0,11.0,53.0,13.8,2,27.0
19187,14,13.0,3.5,2.5,6.0,22.0,30,32,21.0,17.0,471.0,41.0,12,1578.0,1687.0,74.0,86.0,64.6,81.0,58.4,8.0,20,15.0,36,467.0,10.1,0.0,15.8,6,54.0
19191,14,6.0,1.9,1.7,5.7,11.0,25,23,20.0,11.0,147.0,8.0,10,1403.0,1945.0,47.0,92.0,66.7,96.0,70.8,5.2,13,17.0,17,46.0,11.4,0.0,23.7,3,20.0
19193,14,13.0,3.1,2.6,7.5,24.0,31,30,20.0,11.0,466.0,51.0,15,1677.0,1749.0,62.0,89.0,61.5,87.0,56.4,5.9,24,18.0,34,342.0,9.7,88.0,10.7,12,53.0
19195,14,10.0,2.1,2.3,5.0,18.0,29,26,11.0,19.0,158.0,27.0,11,3792.0,3837.0,52.0,91.0,71.3,99.0,65.1,6.6,15,12.0,25,31.0,11.2,0.0,0.0,1,33.0
19197,14,10.0,3.1,2.9,6.8,19.0,30,30,25.0,20.0,204.0,49.0,12,1884.0,6696.0,74.0,90.0,65.0,94.0,56.4,7.2,18,24.0,27,114.0,10.5,0.0,7.6,2,28.0
20001,15,18.0,3.9,2.8,7.1,19.0,34,28,11.0,42.0,172.0,49.0,16,3337.0,2288.0,95.0,87.0,55.4,86.0,61.7,7.4,28,14.0,25,359.0,8.3,52.0,0.0,13,37.0
20005,15,14.0,3.1,3.1,7.2,25.0,33,31,19.0,17.0,307.0,37.0,14,1876.0,3044.0,64.0,83.0,61.1,77.0,56.0,8.3,21,17.0,31,270.0,8.5,68.0,11.8,8,43.0
20007,15,10.0,2.2,1.6,7.4,24.0,35,35,12.0,52.0,82.0,38.0,18,2286.0,3247.0,144.0,83.0,67.2,98.0,70.2,4.0,18,9.0,39,143.0,10.1,0.0,20.6,4,30.0
20009,15,17.0,4.1,3.1,7.5,19.0,34,28,15.0,13.0,289.0,44.0,20,1845.0,2181.0,84.0,88.0,75.5,81.0,59.3,5.0,23,16.0,23,382.0,10.3,0.0,10.8,8,30.0
20011,15,20.0,4.5,4.1,7.7,19.0,35,27,9.0,27.0,224.0,61.0,16,1685.0,5192.0,86.0,92.0,55.3,80.0,68.0,7.5,30,20.0,26,331.0,8.6,0.0,0.0,8,50.0
20019,15,14.0,2.7,3.3,6.0,30.0,29,27,6.0,27.0,82.0,41.0,22,2286.0,3736.0,85.0,86.0,46.7,89.0,51.0,7.8,30,16.0,34,556.0,8.9,0.0,27.3,8,39.0
20029,15,16.0,3.2,2.8,8.0,16.0,31,25,15.0,25.0,210.0,39.0,17,3175.0,5012.0,102.0,93.0,80.2,86.0,57.7,4.5,19,23.0,30,284.0,9.5,0.0,21.0,12,33.0
20037,15,17.0,3.4,3.4,7.9,20.0,35,28,15.0,22.0,279.0,41.0,18,1631.0,2046.0,99.0,83.0,58.9,81.0,67.4,7.7,27,17.0,28,403.0,8.6,0.0,7.7,14,39.0
20039,15,12.0,3.3,1.5,6.0,23.0,31,29,13.0,27.0,101.0,41.0,20,1473.0,3028.0,156.0,89.0,66.7,87.0,63.4,4.4,20,16.0,34,178.0,9.8,88.0,0.0,8,33.0
20043,15,17.0,2.9,3.5,6.1,15.0,35,29,15.0,27.0,239.0,21.0,16,3977.0,8381.0,82.0,85.0,58.6,56.0,61.4,8.0,20,10.0,30,281.0,8.6,1.0,0.0,21,22.0
20045,15,12.0,2.9,2.7,6.4,17.0,27,19,19.0,8.0,384.0,13.0,18,1308.0,1935.0,34.0,87.0,73.2,83.0,81.7,6.0,14,14.0,27,416.0,8.5,0.0,8.1,4,50.0
20047,15,13.0,3.6,2.0,7.6,15.0,34,29,11.0,27.0,66.0,52.0,19,1525.0,3085.0,67.0,76.0,73.5,93.0,45.4,4.2,20,15.0,24,228.0,10.5,21.0,0.0,5,39.0
20049,15,18.0,4.7,2.0,9.3,18.0,32,29,3.0,27.0,104.0,49.0,23,2878.0,2918.0,66.0,89.0,47.5,91.0,61.7,7.1,26,16.0,29,78.0,8.6,44.0,34.7,50,33.0
20051,15,9.0,2.7,2.0,6.1,18.0,31,25,23.0,15.0,373.0,25.0,14,1497.0,1474.0,77.0,78.0,77.2,87.0,72.1,3.4,16,15.0,20,269.0,10.6,0.0,10.5,6,52.0
20053,15,13.0,3.6,2.6,5.7,11.0,35,26,13.0,27.0,62.0,20.0,15,2171.0,3749.0,121.0,84.0,56.4,79.0,46.5,3.9,15,10.0,30,216.0,10.0,0.0,0.0,11,25.0
20057,15,16.0,2.5,2.0,6.3,15.0,33,29,12.0,24.0,381.0,75.0,22,1549.0,2675.0,82.0,88.0,67.7,84.0,38.5,4.0,20,23.0,24,499.0,10.7,0.0,11.7,14,33.0
20061,15,17.0,3.8,2.8,8.1,26.0,29,29,14.0,15.0,698.0,73.0,14,2207.0,1095.0,72.0,83.0,63.1,77.0,68.4,8.1,26,18.0,35,545.0,9.1,1.0,5.7,13,50.0
20067,15,13.0,2.8,2.4,8.4,17.0,34,21,15.0,35.0,128.0,75.0,20,1963.0,3965.0,114.0,85.0,63.3,75.0,49.5,4.2,18,17.0,23,199.0,11.0,0.0,0.0,4,21.0
20077,15,12.0,3.0,1.7,5.3,20.0,28,34,9.0,49.0,149.0,46.0,19,2011.0,1540.0,127.0,82.0,48.8,75.0,61.7,5.0,23,23.0,32,174.0,9.8,6.0,0.0,7,50.0
20081,15,11.0,2.5,1.6,5.4,18.0,31,28,13.0,51.0,376.0,53.0,22,2138.0,3247.0,58.0,88.0,56.8,83.0,39.4,3.7,17,16.0,14,285.0,10.9,0.0,0.0,39,39.0
20085,15,12.0,3.5,3.0,6.9,27.0,32,28,14.0,33.0,223.0,38.0,16,1348.0,3404.0,81.0,85.0,57.7,88.0,62.9,6.8,16,16.0,24,285.0,8.5,0.0,0.0,4,36.0
20087,15,12.0,3.5,3.1,6.8,19.0,38,24,19.0,26.0,173.0,27.0,14,1594.0,6455.0,48.0,88.0,66.2,92.0,61.0,7.5,13,10.0,20,175.0,8.5,18.0,0.0,4,43.0
20089,15,13.0,3.6,2.2,6.0,16.0,34,28,10.0,27.0,130.0,41.0,20,3075.0,3102.0,93.0,83.0,70.8,97.0,65.4,3.9,20,16.0,11,285.0,9.6,0.0,0.0,11,39.0
20095,15,18.0,3.2,1.9,6.5,14.0,31,32,12.0,28.0,115.0,27.0,15,7845.0,4017.0,66.0,86.0,64.1,79.0,70.3,5.2,18,14.0,27,154.0,9.8,11.0,25.5,9,40.0
20099,15,20.0,3.4,3.7,8.2,21.0,32,33,15.0,23.0,231.0,62.0,15,1198.0,3674.0,52.0,84.0,59.0,87.0,63.5,9.2,30,19.0,33,605.0,8.7,0.0,4.6,6,33.0
20103,15,12.0,3.1,2.5,7.7,19.0,32,25,16.0,15.0,295.0,35.0,11,2732.0,3076.0,73.0,83.0,56.3,81.0,63.9,8.3,14,13.0,28,530.0,8.7,6.0,3.9,5,57.0
20109,15,11.0,2.9,3.5,6.0,18.0,32,32,13.0,27.0,218.0,41.0,19,2286.0,1406.0,97.0,86.0,57.9,91.0,69.2,3.3,16,16.0,29,203.0,10.2,0.0,36.1,6,39.0
20111,15,13.0,3.4,3.1,6.8,16.0,31,25,14.0,17.0,356.0,39.0,21,1602.0,1754.0,82.0,90.0,69.3,81.0,55.5,6.3,25,20.0,30,298.0,8.7,0.0,8.9,3,44.0
20113,15,9.0,2.5,2.4,5.8,14.0,31,25,13.0,18.0,202.0,27.0,13,1387.0,2004.0,60.0,92.0,72.9,86.0,63.1,4.6,12,12.0,19,176.0,9.6,0.0,6.9,7,38.0
20115,15,13.0,2.3,2.7,6.7,18.0,31,30,15.0,37.0,71.0,18.0,16,4219.0,4460.0,49.0,89.0,72.0,90.0,60.5,5.7,17,14.0,19,154.0,9.2,24.0,0.0,8,29.0
20117,15,15.0,3.1,2.1,6.7,20.0,34,28,21.0,21.0,188.0,26.0,15,2021.0,2053.0,75.0,92.0,66.2,96.0,54.0,4.6,17,20.0,19,96.0,8.8,2.0,9.9,4,28.0
20119,15,10.0,1.8,3.3,5.2,17.0,31,25,12.0,27.0,22.0,40.0,20,4595.0,4714.0,126.0,88.0,64.4,90.0,55.4,3.7,14,15.0,20,393.0,10.7,0.0,0.0,19,25.0
20121,15,12.0,3.1,2.6,6.5,14.0,30,26,14.0,18.0,149.0,30.0,12,2189.0,4185.0,60.0,88.0,62.7,88.0,70.4,7.6,12,16.0,24,172.0,8.8,0.0,6.1,3,45.0
20123,15,11.0,1.8,1.2,5.4,16.0,28,26,14.0,22.0,141.0,21.0,14,1270.0,2199.0,92.0,97.0,59.2,93.0,67.2,4.0,17,10.0,19,272.0,9.8,43.0,15.7,6,38.0
20135,15,15.0,3.3,2.3,6.0,18.0,28,28,13.0,55.0,129.0,37.0,18,1036.0,3180.0,78.0,88.0,77.6,95.0,49.5,3.0,18,18.0,24,168.0,10.6,0.0,0.0,6,33.0
20139,15,18.0,3.7,3.0,7.0,26.0,35,29,14.0,39.0,258.0,40.0,14,8145.0,5494.0,44.0,88.0,70.5,91.0,61.6,8.5,17,16.0,30,206.0,8.4,4.0,0.0,4,21.0
20141,15,10.0,2.3,3.2,6.0,13.0,32,28,14.0,27.0,181.0,34.0,18,1282.0,1973.0,75.0,91.0,66.7,97.0,59.7,4.4,22,20.0,21,192.0,10.1,30.0,0.0,10,39.0
20145,15,13.0,2.7,2.9,8.7,21.0,34,30,11.0,27.0,186.0,38.0,16,1396.0,4004.0,76.0,80.0,65.8,80.0,64.2,4.6,18,20.0,33,359.0,10.5,0.0,0.0,5,50.0
20147,15,9.0,2.4,2.7,6.8,17.0,34,27,18.0,33.0,71.0,24.0,17,1878.0,1901.0,98.0,81.0,68.3,94.0,64.7,4.9,17,15.0,31,80.0,10.1,0.0,0.0,9,44.0
20153,15,7.0,2.5,2.0,6.0,10.0,33,29,13.0,27.0,40.0,41.0,21,1253.0,2546.0,120.0,86.0,63.6,100.0,58.7,3.9,16,13.0,30,80.0,9.7,80.0,0.0,12,39.0
20155,15,12.0,3.1,2.9,6.7,20.0,33,23,13.0,19.0,336.0,44.0,15,1537.0,2256.0,59.0,91.0,72.5,84.0,59.4,5.9,19,14.0,31,485.0,9.8,5.0,6.2,9,60.0
20163,15,13.0,2.9,2.9,6.6,21.0,30,28,8.0,41.0,154.0,30.0,20,1294.0,5248.0,51.0,96.0,76.3,91.0,64.2,5.6,17,11.0,27,78.0,10.4,17.0,0.0,6,31.0
20165,15,12.0,3.4,2.3,6.0,20.0,29,28,17.0,43.0,91.0,32.0,17,3323.0,3390.0,76.0,79.0,58.5,95.0,67.4,4.7,19,16.0,20,165.0,10.6,5.0,0.0,39,33.0
20167,15,13.0,3.2,3.0,8.1,20.0,32,30,11.0,27.0,258.0,40.0,19,3491.0,3536.0,83.0,68.0,62.0,83.0,57.7,4.9,21,17.0,22,410.0,10.3,5.0,0.0,9,40.0
20169,15,14.0,3.2,3.4,7.7,18.0,34,25,15.0,9.0,493.0,57.0,17,1327.0,1845.0,42.0,91.0,78.6,81.0,61.6,6.2,22,17.0,33,370.0,9.6,1.0,10.8,5,61.0
20171,15,7.0,2.8,2.2,6.7,17.0,29,25,10.0,51.0,61.0,52.0,16,1650.0,2528.0,129.0,94.0,64.3,93.0,62.8,3.5,14,18.0,4,265.0,10.5,100.0,40.4,1,50.0
20173,15,13.0,3.2,3.2,8.0,20.0,30,23,15.0,13.0,536.0,55.0,17,1267.0,1911.0,48.0,86.0,66.1,72.0,64.2,8.2,21,16.0,33,696.0,9.4,2.0,7.6,9,54.0
20175,15,21.0,3.5,2.1,5.9,11.0,36,29,10.0,30.0,322.0,94.0,25,1771.0,3916.0,78.0,77.0,59.6,78.0,33.7,4.6,22,21.0,30,465.0,10.7,0.0,4.3,22,48.0
20177,15,13.0,3.2,3.1,7.6,19.0,33,24,15.0,10.0,434.0,50.0,15,1320.0,1773.0,59.0,90.0,70.5,78.0,64.0,7.0,20,17.0,39,451.0,8.5,0.0,7.9,10,55.0
20183,15,10.0,1.6,1.3,6.0,11.0,31,34,10.0,27.0,130.0,23.0,18,1288.0,1960.0,60.0,87.0,71.2,94.0,60.6,4.1,20,8.0,24,111.0,9.9,8.0,0.0,12,17.0
20185,15,16.0,5.0,4.4,7.1,24.0,33,34,13.0,42.0,23.0,36.0,23,2211.0,4492.0,62.0,76.0,55.0,86.0,62.9,5.3,20,16.0,21,250.0,10.2,45.0,0.0,10,39.0
20191,15,16.0,3.6,3.3,7.5,21.0,34,29,13.0,20.0,112.0,40.0,15,3012.0,3063.0,45.0,83.0,61.5,90.0,61.3,7.4,19,16.0,20,280.0,9.5,53.0,0.0,8,56.0
20195,15,13.0,3.9,3.7,6.0,20.0,33,31,13.0,27.0,167.0,29.0,18,2286.0,3059.0,248.0,82.0,84.4,77.0,62.7,3.9,14,16.0,10,114.0,10.5,0.0,0.0,8,43.0
20197,15,11.0,3.2,2.9,5.0,13.0,32,26,19.0,23.0,128.0,23.0,15,3523.0,3247.0,57.0,84.0,67.4,92.0,68.0,6.5,13,14.0,20,254.0,8.8,0.0,14.2,19,14.0
20201,15,11.0,2.5,2.4,6.0,16.0,33,25,24.0,27.0,104.0,18.0,18,2899.0,5912.0,82.0,89.0,69.0,94.0,69.8,4.5,16,21.0,10,58.0,9.0,52.0,0.0,17,39.0
20205,15,21.0,3.3,3.7,7.9,23.0,35,27,14.0,30.0,181.0,60.0,18,1343.0,4761.0,95.0,84.0,57.9,85.0,47.3,10.3,25,21.0,36,229.0,8.3,26.0,0.0,5,29.0
20209,15,20.0,3.9,3.9,8.3,26.0,38,33,15.0,15.0,687.0,81.0,24,1610.0,2792.0,69.0,81.0,56.8,65.0,45.1,9.9,40,26.0,47,601.0,9.0,0.0,3.2,14,55.0
21001,16,35.0,5.8,5.2,9.1,33.0,36,39,9.0,29.0,359.0,42.0,23,2326.0,6556.0,218.0,81.0,46.5,80.0,49.7,9.9,38,28.0,27,57.0,13.1,0.0,5.4,4,44.0
21007,16,23.0,6.6,6.0,11.7,28.0,32,34,4.0,40.0,376.0,56.0,17,8263.0,4195.0,106.0,87.0,62.8,86.0,52.3,9.5,25,17.0,20,149.0,13.1,0.0,0.0,3,14.0
21009,16,25.0,4.7,4.2,9.0,27.0,29,31,9.0,26.0,259.0,63.0,19,1504.0,3059.0,75.0,85.0,52.6,88.0,46.5,10.2,31,23.0,29,122.0,13.5,0.0,4.7,3,57.0
21011,16,28.0,5.1,5.3,9.4,34.0,33,36,15.0,30.0,302.0,84.0,19,1162.0,1172.0,94.0,89.0,50.9,81.0,47.4,12.2,38,27.0,33,121.0,12.7,0.0,0.0,0,57.0
21013,16,33.0,7.2,6.2,9.9,28.0,36,33,10.0,31.0,436.0,70.0,20,1913.0,2471.0,252.0,79.0,47.5,76.0,37.0,13.2,51,25.0,38,129.0,13.1,1.0,7.0,13,71.0
21017,16,19.0,3.3,4.0,9.8,27.0,35,37,6.0,26.0,185.0,53.0,21,1248.0,1684.0,90.0,86.0,57.7,79.0,49.1,9.0,29,19.0,34,167.0,12.8,86.0,0.0,3,68.0
21019,16,25.0,5.6,5.4,10.8,25.0,36,34,8.0,17.0,305.0,56.0,17,2856.0,1731.0,99.0,86.0,64.5,83.0,60.0,9.0,30,19.0,35,268.0,12.7,65.0,8.1,11,64.0
21023,16,24.0,4.6,3.7,7.9,37.0,34,32,10.0,29.0,377.0,51.0,18,8506.0,4273.0,100.0,88.0,48.9,77.0,40.6,10.8,26,24.0,32,53.0,13.1,11.0,0.0,0,18.0
21025,16,34.0,6.6,4.9,9.4,31.0,40,35,6.0,49.0,50.0,53.0,18,1542.0,3551.0,210.0,86.0,37.1,68.0,34.6,10.4,47,25.0,46,121.0,12.3,83.0,0.0,3,63.0
21027,16,25.0,4.3,4.9,8.4,33.0,34,33,10.0,28.0,150.0,46.0,21,3345.0,6792.0,153.0,87.0,62.7,85.0,39.6,10.1,31,23.0,27,56.0,13.1,0.0,0.0,4,23.0
21029,16,21.0,5.9,5.2,8.7,26.0,34,34,9.0,15.0,245.0,32.0,15,4965.0,3253.0,86.0,88.0,68.1,81.0,53.0,10.6,17,21.0,31,130.0,13.0,0.0,10.7,7,67.0
21035,16,20.0,3.6,3.3,7.2,26.0,29,24,11.0,22.0,422.0,23.0,19,1962.0,2515.0,106.0,86.0,63.2,90.0,65.8,8.0,24,23.0,25,142.0,14.0,83.0,8.0,5,40.0
21037,16,16.0,4.0,4.6,8.5,24.0,28,27,21.0,11.0,337.0,40.0,14,1968.0,2671.0,85.0,83.0,57.6,72.0,64.5,9.3,18,19.0,30,229.0,13.3,0.0,12.2,6,47.0
21039,16,16.0,5.0,2.9,8.9,15.0,32,31,5.0,36.0,118.0,43.0,20,2552.0,5165.0,106.0,88.0,69.6,74.0,49.5,8.4,28,15.0,21,29.0,13.3,0.0,0.0,2,53.0
21045,16,28.0,6.3,5.1,8.3,33.0,36,37,14.0,35.0,125.0,55.0,24,7980.0,1644.0,181.0,82.0,49.8,75.0,42.5,9.6,42,21.0,26,72.0,12.8,0.0,6.3,4,38.0
21049,16,22.0,6.6,4.2,10.2,27.0,29,30,14.0,19.0,379.0,57.0,18,2095.0,1899.0,69.0,81.0,63.5,75.0,53.5,9.9,25,21.0,31,187.0,12.6,0.0,5.6,3,61.0
21051,16,37.0,7.9,6.5,10.6,36.0,33,36,4.0,42.0,87.0,63.0,18,2412.0,4790.0,249.0,84.0,40.7,65.0,24.6,13.7,47,23.0,29,61.0,12.7,0.0,0.0,7,60.0
21053,16,28.0,6.1,4.5,10.6,23.0,33,38,1.0,47.0,58.0,64.0,21,2568.0,3470.0,244.0,77.0,33.1,72.0,37.2,10.2,39,16.0,35,63.0,13.4,0.0,9.7,1,50.0
21055,16,30.0,7.2,4.4,8.3,34.0,33,40,13.0,26.0,204.0,45.0,21,3111.0,9543.0,173.0,77.0,49.3,72.0,41.6,8.6,33,18.0,23,47.0,13.6,100.0,0.0,0,46.0
21057,16,29.0,6.4,4.1,11.2,27.0,33,34,4.0,43.0,117.0,58.0,23,1714.0,6943.0,236.0,78.0,41.2,70.0,31.3,11.3,41,20.0,42,33.0,13.4,0.0,0.0,1,43.0
21061,16,30.0,6.1,5.6,8.0,35.0,34,29,8.0,21.0,411.0,46.0,22,6078.0,6240.0,125.0,87.0,60.0,79.0,39.7,11.5,28,31.0,31,62.0,13.3,81.0,0.0,1,18.0
21071,16,38.0,8.1,6.2,11.4,30.0,37,41,8.0,32.0,238.0,72.0,19,1359.0,1675.0,203.0,77.0,54.2,80.0,41.3,10.2,38,32.0,35,54.0,12.4,95.0,0.0,2,66.0
21073,16,15.0,3.7,4.3,9.6,28.0,33,32,12.0,9.0,739.0,47.0,17,2346.0,2053.0,95.0,86.0,64.8,77.0,55.3,8.1,22,17.0,39,242.0,12.9,0.0,12.2,8,53.0
21075,16,24.0,5.0,4.0,10.8,27.0,32,38,9.0,31.0,822.0,72.0,18,1137.0,7270.0,141.0,84.0,57.5,71.0,42.2,14.6,45,20.0,42,268.0,13.4,0.0,0.0,0,40.0
21077,16,24.0,5.0,5.0,9.5,27.0,33,38,9.0,41.0,303.0,70.0,20,4306.0,8698.0,143.0,74.0,50.0,71.0,45.7,9.5,28,20.0,25,55.0,13.2,0.0,0.0,0,50.0
21079,16,17.0,4.6,4.0,11.0,27.0,33,36,9.0,16.0,302.0,47.0,22,3386.0,2840.0,72.0,86.0,57.9,73.0,43.6,10.3,31,20.0,24,54.0,12.5,78.0,0.0,12,50.0
21081,16,27.0,5.0,5.3,9.4,26.0,38,37,8.0,24.0,308.0,65.0,19,1763.0,3592.0,111.0,80.0,38.1,71.0,49.6,10.0,25,20.0,29,46.0,13.1,18.0,12.2,8,50.0
21083,16,22.0,4.1,3.5,8.1,26.0,34,32,8.0,26.0,420.0,55.0,22,2479.0,3774.0,124.0,85.0,64.0,83.0,50.2,9.3,29,19.0,23,160.0,13.6,0.0,5.4,4,45.0
21087,16,27.0,6.6,5.9,7.8,29.0,32,38,8.0,29.0,311.0,47.0,21,5623.0,2840.0,106.0,84.0,55.7,91.0,39.1,9.5,35,21.0,36,39.0,13.0,0.0,0.0,4,50.0
21089,16,25.0,5.5,4.3,9.1,25.0,35,34,10.0,16.0,119.0,44.0,17,1677.0,3396.0,127.0,84.0,62.5,83.0,56.6,9.6,24,20.0,29,91.0,12.8,29.0,2.7,8,71.0
21093,16,19.0,4.4,3.7,7.6,26.0,31,30,8.0,18.0,660.0,54.0,16,1597.0,1328.0,89.0,83.0,66.4,83.0,59.6,9.0,24,19.0,36,329.0,13.0,0.0,10.3,8,57.0
21095,16,37.0,7.6,5.3,10.9,32.0,33,36,3.0,29.0,85.0,86.0,20,2436.0,4266.0,207.0,81.0,44.1,65.0,39.8,10.6,42,31.0,34,120.0,12.9,23.0,0.0,10,71.0
21097,16,16.0,3.6,1.9,10.4,27.0,30,35,8.0,21.0,308.0,65.0,18,1884.0,2389.0,103.0,83.0,48.5,84.0,49.9,9.8,28,9.0,30,171.0,13.0,67.0,5.3,4,52.0
21101,16,19.0,4.6,4.9,11.3,26.0,33,28,9.0,15.0,329.0,65.0,16,2314.0,2497.0,138.0,76.0,59.5,86.0,52.5,8.7,24,18.0,33,152.0,13.5,0.0,8.6,3,58.0
21103,16,17.0,4.2,3.0,7.6,27.0,35,34,5.0,26.0,279.0,56.0,19,3082.0,5164.0,94.0,90.0,62.6,82.0,37.5,9.2,28,20.0,40,59.0,13.1,0.0,0.0,3,40.0
21105,16,24.0,5.0,4.0,7.0,27.0,33,34,9.0,46.0,530.0,41.0,19,4882.0,3782.0,129.0,81.0,63.3,79.0,55.4,9.8,29,20.0,23,121.0,13.4,0.0,0.0,1,50.0
21107,16,22.0,4.8,4.4,9.5,24.0,35,35,9.0,20.0,309.0,66.0,18,2856.0,2398.0,74.0,76.0,62.3,74.0,52.4,8.0,29,19.0,38,149.0,13.6,6.0,8.5,6,48.0
21111,16,17.0,4.1,3.7,9.5,24.0,34,29,15.0,12.0,639.0,48.0,16,1102.0,1117.0,72.0,85.0,68.8,71.0,66.8,10.0,27,19.0,41,607.0,13.1,0.0,11.0,5,55.0
21117,16,17.0,3.8,4.0,8.5,28.0,31,27,21.0,10.0,382.0,52.0,15,1259.0,2284.0,82.0,82.0,60.5,79.0,64.7,8.9,23,20.0,31,348.0,13.3,0.0,11.9,7,41.0
21119,16,31.0,6.2,5.6,11.0,32.0,34,37,9.0,40.0,73.0,49.0,18,2332.0,2833.0,231.0,88.0,57.4,64.0,44.4,11.1,39,24.0,36,23.0,12.4,62.0,0.0,0,75.0
21121,16,31.0,7.3,5.4,8.9,29.0,36,36,9.0,33.0,251.0,82.0,19,3541.0,4064.0,176.0,85.0,60.1,74.0,28.2,11.6,45,28.0,37,90.0,13.0,0.0,0.0,3,68.0
21127,16,27.0,5.4,4.8,15.8,34.0,36,37,6.0,37.0,101.0,60.0,18,1589.0,5332.0,213.0,78.0,55.7,58.0,39.9,11.2,35,18.0,29,70.0,12.6,0.0,0.0,6,60.0
21137,16,24.0,7.7,5.3,8.9,27.0,40,39,4.0,27.0,243.0,67.0,20,1903.0,1248.0,107.0,88.0,51.7,82.0,39.8,12.5,37,24.0,27,68.0,12.5,0.0,4.0,4,65.0
21139,16,24.0,7.4,5.8,7.6,27.0,34,36,9.0,40.0,126.0,51.0,19,2385.0,9611.0,135.0,82.0,61.8,89.0,41.6,9.2,25,20.0,28,63.0,13.5,0.0,0.0,1,57.0
21141,16,23.0,4.1,4.7,8.3,30.0,34,35,13.0,25.0,257.0,66.0,22,2682.0,3387.0,152.0,87.0,71.4,85.0,36.4,8.9,31,22.0,38,182.0,13.8,0.0,0.0,1,45.0
21143,16,24.0,4.0,2.4,6.7,18.0,34,31,4.0,17.0,241.0,38.0,18,2772.0,4720.0,115.0,85.0,64.8,90.0,52.0,9.8,23,20.0,21,52.0,13.8,7.0,0.0,0,38.0
21145,16,20.0,4.1,3.7,8.8,24.0,30,30,12.0,16.0,497.0,53.0,16,1170.0,1308.0,102.0,84.0,68.7,77.0,64.1,8.5,27,16.0,33,263.0,13.3,0.0,16.8,8,53.0
21149,16,21.0,5.3,3.7,10.5,25.0,31,36,12.0,31.0,105.0,53.0,18,9538.0,9620.0,80.0,84.0,58.3,92.0,45.6,9.3,29,14.0,34,42.0,13.4,24.0,0.0,0,50.0
