State,County,Perc.Fair.Poor.Health,Physically.Unhealthy.Days,Mentally.Unhealthy.Days,Perc.Low.Birth.Weight,Perc.Smokers,Perc.Obese,Perc.Physically.Inactive,Perc.Excessive.Drinking,MV.Mortality.Rate,Chlamydia.Rate,Teen.Birth.Rate,Perc.Uninsured,Pr.Care.Physician.Ratio,Dentist.Ratio,Prev.Hosp.Stay.Rate,Perc.Diabetic.Screening,Perc.Mammography,Perc.High.School.Grad,Perc.Some.College,Perc.Unemployed,Perc.Children.in.Poverty,Perc.No.Soc.Emo.Support,Perc.Single.Parent.HH,Violent.Crime.Rate,Avg.Daily.Particulates,Perc.pop.in.viol,Rec.Facility.Rate,Perc.Limited.Access,Perc.Fast.Foods,source
3,924,17.0,3.5,4.0,7.8,21.0,34,31,14.0,25.0,323.0,49.0,18,5721.0,3846.0,79.0,84.0,60.5,79.0,58.9,6.8,19,17.0,29.0,410.0,12.1,11.0,5.8,6,52.0,train
3,950,21.0,5.1,2.3,6.9,30.0,30,30,16.0,44.0,153.0,47.0,26,5235.0,5262.0,46.0,80.0,44.3,86.0,34.5,6.2,31,21.0,18.0,270.0,11.2,6.0,6.4,12,25.0,train
3,968,17.0,5.5,4.1,7.4,23.0,32,28,13.0,29.0,132.0,54.0,24,5544.0,8387.0,65.0,82.0,61.7,87.0,53.2,9.4,35,14.0,21.0,245.0,11.4,18.0,0.0,6,45.0,train
3,1032,24.0,4.6,3.5,10.5,33.0,38,36,13.0,25.0,960.0,75.0,20,3348.0,3750.0,90.0,87.0,61.6,80.0,46.8,7.0,32,25.0,43.0,989.0,11.3,0.0,4.6,10,52.0,train
3,1040,26.0,5.5,4.6,11.6,29.0,39,43,7.0,26.0,1102.0,89.0,18,2574.0,3924.0,106.0,72.0,47.1,75.0,45.8,11.1,36,28.0,53.0,890.0,13.3,9.0,4.3,7,57.0,train
3,1052,21.0,4.7,3.4,12.2,23.0,36,37,11.0,49.0,1117.0,72.0,21,2030.0,4102.0,70.0,86.0,62.9,75.0,51.7,9.0,48,12.0,54.0,124.0,12.3,19.0,0.0,6,50.0,train
3,1057,21.0,5.2,3.8,7.6,23.0,28,29,10.0,36.0,200.0,52.0,26,9486.0,4803.0,66.0,79.0,49.2,86.0,44.7,8.3,35,23.0,27.0,44.0,11.3,0.0,10.5,10,38.0,train
3,1098,32.0,4.0,4.0,10.8,23.0,35,35,10.0,32.0,800.0,73.0,20,2994.0,9141.0,102.0,84.0,63.8,91.0,47.2,9.2,35,22.0,39.0,164.0,11.5,0.0,0.0,11,60.0,train
3,1110,17.0,4.2,3.3,8.9,23.0,35,33,16.0,25.0,132.0,43.0,26,4169.0,3981.0,79.0,90.0,53.1,88.0,47.3,7.8,36,22.0,24.0,221.0,11.5,30.0,0.0,15,25.0,train
3,1176,23.0,5.2,6.3,11.6,27.0,37,36,13.0,31.0,865.0,81.0,19,2009.0,3783.0,71.0,86.0,66.9,85.0,49.6,9.4,38,22.0,44.0,371.0,11.6,53.0,11.5,15,50.0,train
3,1225,20.0,4.1,5.4,13.5,21.0,39,39,12.0,34.0,1066.0,94.0,17,3095.0,2739.0,127.0,70.0,45.9,76.0,49.0,11.4,51,28.0,67.0,1584.0,12.4,17.0,4.6,24,50.0,train
3,1231,23.0,3.0,3.2,8.3,27.0,31,29,13.0,20.0,372.0,51.0,25,2259.0,3830.0,59.0,84.0,51.4,87.0,44.6,9.4,32,11.0,34.0,126.0,11.3,35.0,0.0,9,50.0,train
3,1249,27.0,4.6,6.9,9.9,24.0,37,38,11.0,33.0,631.0,84.0,20,4910.0,8297.0,106.0,85.0,60.2,77.0,38.7,9.0,37,22.0,43.0,497.0,12.9,1.0,0.0,5,67.0,train
3,1251,23.0,4.5,4.4,8.1,28.0,38,32,11.0,32.0,276.0,68.0,26,1878.0,3469.0,73.0,75.0,58.1,92.0,50.9,8.3,35,28.0,40.0,260.0,11.1,24.0,4.8,19,38.0,train
3,1254,20.0,4.4,3.1,7.5,25.0,32,26,14.0,18.0,468.0,48.0,20,1586.0,2963.0,88.0,83.0,58.5,85.0,53.6,7.6,30,22.0,31.0,266.0,11.6,0.0,8.1,6,65.0,train
3,1267,21.0,4.0,3.8,9.1,23.0,32,32,7.0,18.0,425.0,49.0,23,2760.0,4422.0,104.0,75.0,61.7,91.0,45.7,8.2,31,22.0,28.0,113.0,12.3,67.0,0.0,2,36.0,train
3,1283,15.0,3.2,3.4,10.5,20.0,32,29,16.0,18.0,791.0,60.0,18,2760.0,1572.0,64.0,81.0,66.1,68.0,65.5,7.2,23,19.0,44.0,1104.0,11.9,9.0,11.2,10,51.0,train
3,1298,22.0,4.8,4.9,7.3,18.0,35,33,10.0,33.0,340.0,57.0,22,1633.0,2617.0,94.0,90.0,59.3,95.0,50.4,10.3,35,27.0,27.0,35.0,12.3,3.0,11.1,14,48.0,train
3,1474,19.0,4.9,4.9,12.9,21.0,38,41,9.0,22.0,1026.0,97.0,19,2816.0,5375.0,81.0,83.0,51.9,75.0,37.3,11.0,44,39.0,60.0,509.0,12.6,3.0,0.0,15,39.0,train
3,1415,14.0,3.9,4.8,7.8,31.0,32,33,8.0,33.0,454.0,76.0,26,5639.0,5679.0,152.0,81.0,54.9,82.0,38.5,6.9,37,22.0,33.0,230.0,11.1,100.0,0.0,7,18.0,train
3,1419,21.0,5.6,5.6,7.2,23.0,31,34,9.0,35.0,207.0,50.0,28,2046.0,4128.0,69.0,83.0,52.9,85.0,46.4,8.5,47,18.0,33.0,119.0,11.8,52.0,0.0,19,80.0,train
3,1431,29.0,4.2,5.9,8.1,31.0,28,34,8.0,37.0,267.0,60.0,22,1917.0,8722.0,88.0,81.0,60.7,90.0,51.0,10.3,38,18.0,30.0,177.0,12.2,9.0,5.8,9,37.0,train
3,1510,23.0,5.0,5.0,12.5,22.0,32,36,11.0,26.0,73.0,56.0,25,1775.0,4194.0,142.0,76.0,52.8,91.0,49.1,10.2,39,22.0,27.0,228.0,12.1,0.0,0.0,12,45.0,train
3,1611,23.0,4.9,4.2,10.2,28.0,31,28,12.0,27.0,790.0,71.0,18,1258.0,2102.0,66.0,83.0,54.6,83.0,54.1,9.7,32,21.0,42.0,572.0,11.7,10.0,4.8,11,48.0,train
3,1621,24.0,4.3,3.9,8.6,28.0,31,35,11.0,43.0,197.0,60.0,22,5766.0,2914.0,73.0,87.0,60.5,88.0,45.6,9.8,39,29.0,36.0,259.0,11.9,47.0,5.8,6,38.0,train
3,1665,15.0,3.4,3.0,7.2,20.0,30,24,15.0,13.0,383.0,47.0,23,1397.0,2116.0,62.0,83.0,62.9,84.0,56.4,6.0,27,18.0,31.0,397.0,11.0,2.0,11.3,7,47.0,train
3,1693,18.0,3.8,3.0,8.3,18.0,31,28,12.0,26.0,352.0,50.0,20,1933.0,3223.0,90.0,83.0,56.7,86.0,52.4,8.8,24,16.0,29.0,255.0,12.3,0.0,6.5,6,53.0,train
3,1728,21.0,3.8,4.0,12.3,24.0,34,35,2.0,24.0,344.0,82.0,22,2421.0,2457.0,115.0,72.0,58.7,81.0,32.7,11.6,39,22.0,41.0,174.0,12.5,18.0,0.0,2,50.0,train
3,1749,23.0,5.2,3.5,8.9,25.0,36,29,16.0,38.0,370.0,83.0,28,1707.0,7508.0,187.0,76.0,50.2,84.0,36.4,6.5,28,21.0,24.0,296.0,11.4,20.0,0.0,3,46.0,train
4,11,15.0,3.0,3.4,7.1,12.0,20,17,20.0,7.0,438.0,27.0,15,1020.0,1219.0,52.0,78.0,63.2,81.0,69.2,10.4,17,26.0,30.0,775.0,10.7,0.0,9.6,2,44.0,train
4,29,18.0,4.4,4.4,4.9,25.0,25,18,16.0,23.0,181.0,24.0,16,1728.0,1290.0,47.0,84.0,71.2,85.0,53.3,12.8,19,13.0,24.0,298.0,12.0,7.0,10.5,3,31.0,train
4,232,16.0,3.8,3.5,5.9,20.0,26,21,23.0,27.0,103.0,25.0,17,2165.0,2298.0,43.0,83.0,66.7,92.0,64.1,14.6,20,17.0,26.0,192.0,12.4,1.0,13.2,2,35.0,train
4,371,17.0,2.7,2.4,5.3,14.0,25,18,18.0,18.0,149.0,51.0,24,3067.0,3100.0,69.0,86.0,63.6,83.0,44.0,20.4,20,22.0,35.0,232.0,10.6,13.0,0.0,3,48.0,train
4,451,17.0,3.0,3.0,5.4,14.0,27,18,9.0,24.0,178.0,54.0,16,1363.0,1622.0,51.0,79.0,61.9,85.0,45.9,13.4,34,22.0,45.0,383.0,10.2,0.0,3.5,10,44.0,train
4,576,22.0,4.0,3.4,7.4,14.0,29,21,17.0,17.0,648.0,57.0,22,1637.0,1956.0,61.0,82.0,62.9,80.0,49.8,16.5,35,28.0,37.0,509.0,13.2,22.0,5.0,5,53.0,train
4,616,17.0,3.9,3.6,4.7,13.0,27,19,18.0,22.0,157.0,50.0,23,7028.0,1776.0,52.0,79.0,62.3,87.0,46.2,15.8,27,22.0,35.0,223.0,10.9,0.0,3.6,5,50.0,train
4,743,13.0,4.3,4.4,6.0,20.0,26,19,21.0,17.0,267.0,28.0,20,1334.0,1644.0,40.0,84.0,70.3,86.0,64.8,11.3,26,18.0,40.0,390.0,11.1,1.0,7.4,7,40.0,train
4,756,32.0,4.8,3.7,6.2,11.0,25,23,15.0,16.0,368.0,64.0,23,4169.0,3318.0,64.0,84.0,53.5,85.0,49.5,29.7,33,24.0,37.0,334.0,11.5,29.0,4.0,8,50.0,train
4,761,17.0,2.8,5.2,8.5,14.0,23,18,18.0,17.0,173.0,40.0,20,1028.0,1579.0,35.0,88.0,66.5,81.0,55.2,9.9,20,22.0,36.0,443.0,14.1,7.0,21.6,11,30.0,train
4,866,18.0,4.4,4.1,5.9,23.0,27,18,22.0,26.0,285.0,44.0,20,1798.0,2633.0,67.0,81.0,57.9,82.0,52.3,16.7,34,25.0,33.0,444.0,10.2,0.0,6.2,8,37.0,train
4,882,16.0,3.6,3.7,6.3,19.0,27,18,22.0,19.0,201.0,35.0,14,2175.0,1486.0,70.0,75.0,59.1,79.0,44.7,13.5,19,12.0,31.0,321.0,12.3,10.0,11.5,30,41.0,train
4,927,23.0,3.8,3.7,7.3,13.0,22,19,16.0,8.0,484.0,38.0,26,1414.0,1402.0,60.0,79.0,56.1,75.0,57.3,12.3,26,29.0,35.0,558.0,10.2,7.0,7.3,1,50.0,train
4,949,30.0,4.0,3.8,6.3,13.0,30,20,15.0,23.0,457.0,64.0,23,2195.0,2713.0,64.0,83.0,62.3,83.0,40.3,15.3,34,27.0,31.0,462.0,13.8,16.0,5.9,8,59.0,train
4,1014,17.0,3.9,3.4,6.3,18.0,23,18,25.0,18.0,273.0,39.0,22,1033.0,1576.0,41.0,83.0,60.3,81.0,52.4,10.9,31,25.0,38.0,604.0,10.2,1.0,17.1,7,31.0,train
4,1017,23.0,4.4,4.2,6.4,14.0,32,20,13.0,18.0,401.0,52.0,22,2334.0,2540.0,62.0,82.0,62.8,87.0,42.4,18.3,36,28.0,33.0,616.0,12.3,5.0,6.6,6,60.0,train
4,1044,17.0,3.0,3.0,6.0,14.0,25,20,18.0,27.0,10.0,42.0,23,3231.0,1675.0,55.0,79.0,54.8,88.0,58.5,14.9,32,22.0,32.0,251.0,10.7,0.0,0.0,15,35.0,train
4,1055,22.0,3.5,4.2,5.9,13.0,22,16,15.0,11.0,405.0,55.0,24,1595.0,1805.0,44.0,82.0,66.9,75.0,44.6,12.4,25,27.0,32.0,499.0,10.1,1.0,5.8,3,40.0,train
4,1086,17.0,4.0,4.4,6.1,9.0,22,16,23.0,12.0,196.0,27.0,19,1189.0,1492.0,49.0,82.0,66.5,86.0,56.2,9.0,17,23.0,26.0,511.0,10.3,1.0,13.2,3,37.0,train
4,1098,11.0,2.8,3.1,5.9,14.0,21,14,19.0,15.0,150.0,18.0,18,1352.0,1350.0,41.0,84.0,72.6,90.0,72.0,10.6,17,15.0,28.0,294.0,11.6,2.0,21.3,5,34.0,train
4,1162,15.0,3.1,3.3,6.4,12.0,21,16,17.0,7.0,282.0,28.0,20,1088.0,1078.0,45.0,83.0,65.3,90.0,64.5,8.7,18,23.0,25.0,243.0,11.0,0.0,9.6,1,51.0,train
4,1242,10.0,3.0,3.1,5.7,10.0,20,14,17.0,9.0,174.0,17.0,12,1922.0,1096.0,35.0,82.0,72.9,91.0,76.4,10.8,10,14.0,21.0,230.0,11.4,1.0,14.8,2,48.0,train
4,1332,19.0,4.0,4.0,6.5,15.0,28,22,17.0,14.0,171.0,42.0,23,2514.0,2236.0,55.0,79.0,61.9,82.0,51.3,13.6,23,24.0,29.0,341.0,11.9,0.0,6.2,6,54.0,train
4,1366,14.0,3.4,3.9,6.9,15.0,28,19,18.0,10.0,464.0,38.0,16,1327.0,1514.0,45.0,79.0,62.4,78.0,64.6,12.1,25,22.0,35.0,634.0,11.3,0.0,8.6,4,51.0,train
4,1377,21.0,3.3,2.9,6.0,7.0,24,16,18.0,12.0,313.0,37.0,21,3084.0,2657.0,58.0,82.0,65.7,87.0,50.1,15.7,18,22.0,26.0,427.0,10.9,0.0,9.0,3,50.0,train
4,1379,16.0,3.5,3.6,6.6,13.0,23,17,17.0,10.0,496.0,35.0,19,1329.0,1396.0,44.0,82.0,59.2,84.0,67.4,10.0,19,23.0,29.0,410.0,11.7,0.0,10.2,3,50.0,train
4,1380,17.0,3.3,3.4,7.0,11.0,17,17,21.0,5.0,571.0,17.0,15,1922.0,1851.0,48.0,81.0,61.9,82.0,82.3,8.6,16,26.0,30.0,773.0,10.1,0.0,13.3,1,30.0,train
4,1382,21.0,3.8,3.9,6.9,18.0,30,21,18.0,14.0,542.0,47.0,19,1689.0,1944.0,63.0,82.0,62.6,79.0,49.5,16.8,25,28.0,33.0,840.0,11.6,1.0,4.8,4,54.0,train
4,1384,12.0,3.2,3.8,6.0,10.0,22,15,20.0,14.0,257.0,19.0,18,1280.0,1464.0,37.0,86.0,70.8,92.0,64.0,9.3,18,21.0,26.0,274.0,10.0,1.0,14.8,4,42.0,train
4,1385,13.0,3.2,3.0,6.7,10.0,20,16,19.0,5.0,276.0,22.0,13,1096.0,1124.0,38.0,84.0,69.6,87.0,72.7,7.9,10,24.0,22.0,283.0,10.0,0.0,14.2,2,40.0,train
4,1396,14.0,3.1,2.7,6.7,10.0,21,17,14.0,7.0,310.0,26.0,14,1014.0,1008.0,38.0,85.0,66.6,83.0,73.0,9.7,13,22.0,22.0,286.0,10.7,0.0,11.0,1,45.0,train
4,1444,17.0,3.0,3.0,6.0,14.0,24,19,18.0,43.0,93.0,36.0,18,3229.0,1631.0,42.0,76.0,78.5,93.0,59.2,14.3,20,22.0,35.0,411.0,12.0,18.0,0.0,21,33.0,train
4,1448,22.0,4.3,4.2,7.4,24.0,25,20,20.0,22.0,169.0,41.0,20,1496.0,1512.0,44.0,84.0,64.1,88.0,60.6,16.6,32,18.0,36.0,355.0,10.3,0.0,8.9,8,41.0,train
4,1491,23.0,4.2,3.8,6.4,17.0,31,24,18.0,14.0,324.0,46.0,20,1538.0,1850.0,65.0,83.0,63.3,79.0,48.2,16.8,32,24.0,32.0,531.0,12.1,28.0,7.6,5,54.0,train
4,1527,23.0,4.3,3.3,5.8,18.0,27,22,13.0,19.0,246.0,41.0,22,1200.0,1475.0,64.0,79.0,64.4,85.0,53.8,18.8,25,22.0,29.0,361.0,10.9,21.0,9.5,10,51.0,train
4,1549,26.0,5.9,5.0,5.5,18.0,25,18,19.0,20.0,268.0,49.0,22,2651.0,2388.0,48.0,76.0,66.0,81.0,49.4,15.0,28,24.0,37.0,615.0,11.3,16.0,1.6,8,52.0,train
4,1588,17.0,4.1,3.0,5.0,14.0,24,23,14.0,35.0,116.0,28.0,20,2753.0,2358.0,67.0,72.0,54.4,90.0,60.8,17.8,33,22.0,39.0,184.0,11.2,3.0,21.8,7,54.0,train
4,1594,26.0,4.8,4.8,6.2,16.0,31,24,19.0,21.0,382.0,66.0,23,2334.0,2476.0,73.0,79.0,61.5,81.0,43.7,16.6,34,31.0,35.0,505.0,13.1,11.0,3.4,8,51.0,train
4,1597,12.0,3.7,3.9,4.7,21.0,23,19,26.0,21.0,201.0,25.0,16,1061.0,1218.0,37.0,83.0,68.9,89.0,51.8,13.0,24,15.0,26.0,248.0,13.3,0.0,12.7,9,31.0,train
4,1627,15.0,3.5,3.6,6.5,12.0,23,17,18.0,9.0,277.0,35.0,18,1458.0,1386.0,45.0,82.0,65.6,86.0,60.4,10.1,16,24.0,25.0,244.0,9.6,0.0,10.3,2,49.0,train
4,1756,22.0,4.1,4.9,6.2,14.0,31,25,16.0,19.0,281.0,58.0,19,3618.0,4902.0,75.0,81.0,57.5,81.0,51.2,18.2,27,28.0,35.0,402.0,11.2,0.0,1.4,12,57.0,train
5,49,12.0,2.9,3.2,9.4,16.0,20,17,17.0,9.0,313.0,37.0,18,1263.0,1121.0,43.0,82.0,67.1,71.0,68.5,8.2,16,18.0,30.0,354.0,8.7,7.0,10.8,4,53.0,train
5,51,12.0,2.6,3.7,9.4,20.0,17,17,15.0,23.0,149.0,39.0,22,1340.0,2032.0,29.0,78.0,55.6,82.0,48.7,9.2,27,13.0,26.0,181.0,9.9,0.0,16.6,8,29.0,train
5,79,14.0,2.7,2.6,11.8,12.0,23,24,10.0,55.0,238.0,36.0,26,1267.0,1942.0,95.0,81.0,55.4,46.0,67.8,3.9,31,17.0,21.0,370.0,11.2,2.0,0.0,8,33.0,train
5,131,13.0,3.7,3.8,14.3,24.0,25,22,16.0,20.0,154.0,71.0,20,6467.0,2651.0,87.0,59.0,65.3,87.0,31.3,7.6,35,17.0,41.0,145.0,10.9,0.0,0.0,13,50.0,train
5,171,9.0,2.7,2.7,7.7,12.0,15,11,17.0,8.0,157.0,18.0,15,2044.0,1151.0,43.0,83.0,71.9,84.0,81.5,6.2,13,14.0,23.0,217.0,8.2,0.0,18.0,3,43.0,train
5,201,8.0,2.7,3.3,7.5,14.0,22,16,15.0,7.0,129.0,21.0,12,1002.0,1150.0,47.0,83.0,66.1,78.0,82.6,7.3,8,16.0,23.0,74.0,9.049999999999999,0.0,12.5,1,61.0,train
5,280,11.0,2.8,3.2,10.4,18.0,16,17,12.0,21.0,28.0,34.0,20,2044.0,2137.0,37.0,86.0,69.5,88.0,50.8,7.2,20,14.0,27.0,106.0,8.4,0.0,22.5,2,40.0,train
5,336,8.0,2.4,2.7,11.9,21.0,19,18,21.0,20.0,44.0,18.0,12,9119.0,3067.0,52.0,93.0,71.1,90.0,70.1,7.3,14,17.0,27.0,445.0,8.2,0.0,11.0,2,30.0,train
5,377,24.0,5.2,3.9,12.1,23.0,18,20,15.0,23.0,85.0,51.0,22,2072.0,8327.0,51.0,53.0,47.2,91.0,50.3,9.5,28,17.0,22.0,251.0,10.3,21.0,0.0,2,25.0,train
5,391,13.0,3.4,2.5,12.1,17.0,21,20,5.0,52.0,114.0,57.0,29,2044.0,3536.0,65.0,56.0,52.1,86.0,22.9,12.6,38,17.0,46.0,251.0,10.6,32.0,0.0,55,36.0,train
5,413,13.0,3.0,3.0,10.6,13.0,23,22,16.0,34.0,52.0,63.0,20,2916.0,2651.0,78.0,90.0,74.4,74.0,30.2,9.4,41,17.0,23.0,58.0,10.2,0.0,0.0,30,36.0,train
5,453,17.0,3.7,3.9,9.8,25.0,20,24,16.0,24.0,107.0,52.0,23,1188.0,2872.0,48.0,85.0,66.2,83.0,45.5,9.1,25,16.0,24.0,259.0,8.2,5.0,3.2,2,27.0,train
5,456,16.0,3.2,3.2,9.5,19.0,18,16,23.0,11.0,1749.0,78.0,21,2044.0,1564.0,41.0,73.0,63.5,56.0,68.9,9.1,26,22.0,36.0,569.0,8.5,0.0,11.3,6,44.0,train
5,482,7.0,2.3,2.3,8.9,8.0,16,11,17.0,7.0,76.0,10.0,7,1518.0,1786.0,39.0,87.0,70.5,84.0,86.8,6.4,5,12.0,14.0,121.0,8.6,0.0,12.9,2,51.0,train
5,516,7.0,2.2,3.1,10.3,18.0,22,19,18.0,16.0,121.0,13.0,13,2044.0,5798.0,53.0,82.0,49.6,86.0,71.7,7.3,11,13.0,15.0,49.0,8.9,1.0,8.7,7,27.0,train
5,515,12.0,3.4,3.4,9.7,19.0,21,18,15.0,10.0,280.0,38.0,16,1781.0,1170.0,46.0,78.0,57.5,80.0,71.8,9.2,18,16.0,28.0,481.0,9.2,0.0,8.8,9,51.0,train
5,575,14.0,3.9,3.6,9.7,26.0,22,20,13.0,14.0,79.0,51.0,16,2037.0,3704.0,43.0,82.0,63.6,76.0,37.2,10.0,25,20.0,25.0,300.0,9.3,0.0,12.8,10,30.0,train
5,611,13.0,3.0,4.0,10.5,17.0,20,19,18.0,20.0,129.0,44.0,12,5467.0,2651.0,54.0,92.0,62.0,75.0,70.9,6.5,12,17.0,35.0,342.0,8.2,0.0,0.0,0,36.0,train
5,741,13.0,4.7,3.0,12.2,17.0,20,24,16.0,39.0,283.0,60.0,21,1334.0,6837.0,72.0,75.0,58.9,85.0,42.8,11.3,38,17.0,43.0,198.0,10.7,2.0,0.0,11,25.0,train
5,866,23.0,5.5,3.3,15.2,21.0,18,18,20.0,23.0,137.0,73.0,26,3645.0,2474.0,97.0,86.0,76.6,89.0,57.7,11.6,27,17.0,29.0,266.0,7.9,0.0,0.0,27,43.0,train
5,854,9.0,2.6,2.4,8.0,19.0,16,15,21.0,20.0,166.0,24.0,20,2044.0,1265.0,33.0,73.0,66.1,72.0,74.1,6.8,15,15.0,25.0,362.0,9.3,2.0,17.5,4,34.0,train
5,881,19.0,4.8,3.8,11.0,28.0,22,25,17.0,32.0,142.0,61.0,20,2204.0,2326.0,70.0,85.0,64.7,67.0,56.1,9.8,27,21.0,32.0,218.0,11.1,0.0,19.4,15,34.0,train
5,922,14.0,2.9,2.9,7.1,26.0,23,23,18.0,18.0,115.0,41.0,19,1623.0,2662.0,57.0,84.0,67.3,78.0,58.0,6.6,21,21.0,32.0,259.0,8.6,78.0,8.8,6,44.0,train
5,1022,14.0,3.5,3.6,7.5,20.0,22,18,18.0,16.0,314.0,48.0,20,1075.0,1561.0,33.0,89.0,67.0,72.0,61.2,9.6,16,16.0,28.0,303.0,8.3,0.0,8.9,9,52.0,train
5,1045,20.0,3.7,2.8,9.3,26.0,24,26,30.0,21.0,131.0,57.0,18,1974.0,2320.0,87.0,76.0,54.0,90.0,51.0,8.5,18,20.0,25.0,232.0,8.1,0.0,7.2,7,29.0,train
5,1056,15.0,3.2,4.0,7.3,20.0,19,21,17.0,32.0,356.0,53.0,22,1160.0,1610.0,42.0,80.0,61.8,64.0,63.1,8.5,26,23.0,33.0,327.0,8.6,0.0,7.8,8,33.0,train
5,1060,13.0,3.7,2.7,9.1,16.0,19,20,14.0,16.0,116.0,54.0,22,1211.0,1490.0,37.0,82.0,70.5,75.0,47.7,10.9,25,19.0,24.0,197.0,8.4,0.0,14.6,8,35.0,train
5,1192,12.0,3.1,3.3,11.7,16.0,19,20,19.0,21.0,31.0,11.0,19,4067.0,5454.0,41.0,85.0,61.6,89.0,66.0,7.8,16,16.0,22.0,98.0,8.3,0.0,0.0,12,38.0,train
5,1225,13.0,3.1,3.3,6.3,14.0,22,20,16.0,20.0,45.0,48.0,25,1489.0,4528.0,78.0,91.0,64.9,92.0,60.1,4.4,17,17.0,20.0,101.0,8.8,0.0,22.4,9,29.0,train
5,1238,6.0,1.9,2.5,8.2,8.0,14,13,30.0,11.0,70.0,44.0,20,1430.0,1915.0,31.0,84.0,72.7,91.0,80.1,7.8,9,20.0,20.0,228.0,7.7,0.0,46.6,2,28.0,train
5,1281,22.0,3.6,3.6,8.7,19.0,22,28,11.0,24.0,207.0,69.0,24,3133.0,1606.0,116.0,64.0,50.8,72.0,54.9,5.8,30,20.0,31.0,203.0,10.9,11.0,8.0,15,68.0,train
5,1328,18.0,2.9,3.0,7.9,17.0,20,19,16.0,31.0,150.0,43.0,19,1104.0,1715.0,67.0,87.0,60.7,89.0,51.3,5.5,12,16.0,20.0,378.0,8.2,0.0,0.0,2,33.0,train
5,1329,20.0,3.9,4.2,11.2,20.0,21,24,6.0,26.0,209.0,76.0,20,1502.0,2444.0,66.0,71.0,62.9,71.0,55.8,9.3,31,20.0,29.0,285.0,10.3,0.0,25.0,2,33.0,train
5,1356,7.0,1.9,2.3,9.4,10.0,14,11,31.0,17.0,119.0,15.0,17,2044.0,1251.0,29.0,90.0,65.8,93.0,78.7,8.2,12,9.0,18.0,289.0,7.9,1.0,21.3,5,28.0,train
5,1421,15.0,4.0,3.8,9.0,7.0,24,21,16.0,20.0,126.0,44.0,25,2044.0,2408.0,74.0,88.0,43.2,17.0,59.2,5.3,22,17.0,21.0,238.0,8.8,0.0,0.0,5,17.0,train
5,1520,7.0,2.2,2.0,11.3,9.0,15,12,16.0,11.0,139.0,33.0,21,1123.0,1350.0,20.0,89.0,77.1,86.0,74.4,7.5,14,17.0,26.0,189.0,8.0,0.0,17.8,6,31.0,train
5,1551,8.0,3.0,3.1,14.0,23.0,19,19,12.0,15.0,90.0,24.0,15,1379.0,2620.0,44.0,82.0,58.7,86.0,63.8,8.7,15,16.0,24.0,141.0,8.8,2.0,8.5,5,41.0,train
5,1680,15.0,3.2,2.9,7.6,18.0,25,18,17.0,17.0,190.0,46.0,19,2118.0,2738.0,60.0,83.0,62.2,77.0,62.1,9.3,18,17.0,23.0,288.0,8.4,4.0,9.4,5,49.0,train
6,540,10.0,2.6,2.8,7.6,12.0,18,20,20.0,7.0,294.0,19.0,12,1102.0,1258.0,54.0,82.0,68.7,84.0,68.9,8.0,12,19.0,23.0,309.0,10.8,0.0,19.5,3,37.0,train
6,1026,10.0,2.8,3.3,6.7,15.0,23,21,18.0,9.0,181.0,11.0,8,1325.0,1551.0,58.0,89.0,74.7,91.0,72.1,7.6,8,17.0,24.0,112.0,10.4,1.0,17.5,5,32.0,train
6,1101,12.0,3.2,3.4,8.5,16.0,27,27,19.0,9.0,427.0,26.0,11,1139.0,1627.0,70.0,84.0,68.6,81.0,64.4,9.7,19,21.0,35.0,442.0,10.5,0.0,9.9,4,42.0,train
6,1103,11.0,3.0,2.9,7.1,18.0,24,23,18.0,10.0,241.0,24.0,10,1583.0,1727.0,63.0,85.0,74.5,83.0,61.6,8.6,12,17.0,31.0,374.0,10.3,7.0,9.5,4,36.0,train
6,1571,9.0,2.7,3.0,7.3,15.0,23,19,19.0,9.0,156.0,7.0,8,1716.0,2814.0,60.0,88.0,74.0,86.0,71.2,7.4,7,17.0,21.0,282.0,10.2,15.0,10.5,9,36.0,train
6,1714,12.0,3.5,3.0,7.7,18.0,30,26,17.0,16.0,264.0,25.0,10,1910.0,3080.0,68.0,88.0,72.5,75.0,52.9,9.8,15,20.0,32.0,282.0,10.2,2.0,11.0,6,38.0,train
7,818,15.0,3.8,3.6,8.8,22.0,33,28,16.0,19.0,609.0,39.0,11,1938.0,3154.0,56.0,83.0,68.8,77.0,58.7,7.4,23,19.0,38.0,619.0,11.7,1.0,8.0,5,48.0,train
9,9,14.0,3.6,3.2,8.9,17.0,25,22,16.0,14.0,685.0,21.0,20,2625.0,3421.0,62.0,84.0,70.7,63.0,75.2,7.7,22,21.0,38.0,773.0,8.5,6.0,11.7,7,49.0,train
9,108,17.0,3.8,3.5,8.4,22.0,27,24,18.0,21.0,433.0,56.0,22,1902.0,2404.0,76.0,75.0,64.1,68.0,58.7,10.0,23,21.0,33.0,590.0,10.6,10.0,7.7,10,42.0,train
9,191,15.0,4.5,3.8,8.4,24.0,28,25,20.0,15.0,292.0,32.0,21,1446.0,2065.0,63.0,85.0,70.0,81.0,64.3,11.1,23,19.0,32.0,649.0,7.1,2.0,7.2,11,43.0,train
