Date,Share,close
6-Aug-15,Share19,255.15
7-Aug-15,Share19,260.7
10-Aug-15,Share19,264.55
11-Aug-15,Share19,266.55
12-Aug-15,Share19,258.65
13-Aug-15,Share19,250.8
14-Aug-15,Share19,252.9
17-Aug-15,Share19,250.55
18-Aug-15,Share19,247.5
19-Aug-15,Share19,252.7
20-Aug-15,Share19,253.05
21-Aug-15,Share19,248.45
24-Aug-15,Share19,234.8
25-Aug-15,Share19,228.75
26-Aug-15,Share19,239.2
27-Aug-15,Share19,244.1
28-Aug-15,Share19,242.5
31-Aug-15,Share19,238.7
1-Sep-15,Share19,234.05
2-Sep-15,Share19,239.4
3-Sep-15,Share19,236.6
4-Sep-15,Share19,233.8
7-Sep-15,Share19,231.55
8-Sep-15,Share19,234.8
9-Sep-15,Share19,244.2
10-Sep-15,Share19,239.15
11-Sep-15,Share19,236.15
14-Sep-15,Share19,237.1
15-Sep-15,Share19,234.2
16-Sep-15,Share19,231.8
18-Sep-15,Share19,233.5
21-Sep-15,Share19,231.9
22-Sep-15,Share19,231.5
23-Sep-15,Share19,231.65
24-Sep-15,Share19,231.7
28-Sep-15,Share19,232.2
29-Sep-15,Share19,231.0
30-Sep-15,Share19,233.4
1-Oct-15,Share19,235.5
5-Oct-15,Share19,236.4
6-Oct-15,Share19,232.45
7-Oct-15,Share19,235.65
8-Oct-15,Share19,234.3
9-Oct-15,Share19,236.45
12-Oct-15,Share19,232.95
13-Oct-15,Share19,249.45
14-Oct-15,Share19,256.0
15-Oct-15,Share19,255.65
16-Oct-15,Share19,251.6
19-Oct-15,Share19,250.8
20-Oct-15,Share19,248.9
21-Oct-15,Share19,247.6
23-Oct-15,Share19,245.5
26-Oct-15,Share19,246.25
27-Oct-15,Share19,241.6
28-Oct-15,Share19,243.65
29-Oct-15,Share19,249.1
30-Oct-15,Share19,250.75
2-Nov-15,Share19,248.9
3-Nov-15,Share19,249.3
4-Nov-15,Share19,245.1
5-Nov-15,Share19,241.75
6-Nov-15,Share19,238.9
9-Nov-15,Share19,240.35
10-Nov-15,Share19,240.25
11-Nov-15,Share19,242.7
13-Nov-15,Share19,253.6
16-Nov-15,Share19,258.5
17-Nov-15,Share19,263.2
18-Nov-15,Share19,257.2
19-Nov-15,Share19,259.1
20-Nov-15,Share19,265.3
23-Nov-15,Share19,266.65
24-Nov-15,Share19,261.85
26-Nov-15,Share19,261.3
27-Nov-15,Share19,255.4
30-Nov-15,Share19,255.1
1-Dec-15,Share19,250.75
2-Dec-15,Share19,246.75
3-Dec-15,Share19,251.4
4-Dec-15,Share19,245.25
7-Dec-15,Share19,244.1
8-Dec-15,Share19,245.2
9-Dec-15,Share19,245.8
10-Dec-15,Share19,248.1
11-Dec-15,Share19,248.15
14-Dec-15,Share19,252.55
15-Dec-15,Share19,253.75
16-Dec-15,Share19,260.65
17-Dec-15,Share19,260.75
18-Dec-15,Share19,255.6
21-Dec-15,Share19,255.0
22-Dec-15,Share19,250.1
23-Dec-15,Share19,250.8
24-Dec-15,Share19,250.5
28-Dec-15,Share19,252.8
29-Dec-15,Share19,250.95
30-Dec-15,Share19,249.6
31-Dec-15,Share19,252.95
1-Jan-16,Share19,254.75
4-Jan-16,Share19,250.7
5-Jan-16,Share19,249.55
6-Jan-16,Share19,257.0
7-Jan-16,Share19,253.1
8-Jan-16,Share19,259.0
11-Jan-16,Share19,251.55
12-Jan-16,Share19,248.35
13-Jan-16,Share19,243.3
14-Jan-16,Share19,241.0
15-Jan-16,Share19,233.15
18-Jan-16,Share19,221.7
19-Jan-16,Share19,219.05
20-Jan-16,Share19,209.85
21-Jan-16,Share19,219.25
22-Jan-16,Share19,223.7
25-Jan-16,Share19,230.95
27-Jan-16,Share19,233.35
28-Jan-16,Share19,224.8
29-Jan-16,Share19,232.1
1-Feb-16,Share19,227.9
2-Feb-16,Share19,232.25
3-Feb-16,Share19,227.85
4-Feb-16,Share19,229.5
5-Feb-16,Share19,226.1
8-Feb-16,Share19,227.1
9-Feb-16,Share19,225.25
10-Feb-16,Share19,223.25
11-Feb-16,Share19,220.5
12-Feb-16,Share19,220.8
15-Feb-16,Share19,229.35
16-Feb-16,Share19,227.65
17-Feb-16,Share19,227.65
18-Feb-16,Share19,236.8
19-Feb-16,Share19,237.35
22-Feb-16,Share19,236.55
23-Feb-16,Share19,237.05
24-Feb-16,Share19,237.15
25-Feb-16,Share19,237.9
26-Feb-16,Share19,240.2
29-Feb-16,Share19,238.0
1-Mar-16,Share19,237.3
2-Mar-16,Share19,236.2
3-Mar-16,Share19,238.6
4-Mar-16,Share19,234.45
8-Mar-16,Share19,229.15
9-Mar-16,Share19,231.7
10-Mar-16,Share19,231.8
11-Mar-16,Share19,230.6
14-Mar-16,Share19,233.3
15-Mar-16,Share19,239.55
16-Mar-16,Share19,243.85
17-Mar-16,Share19,242.75
18-Mar-16,Share19,241.9
21-Mar-16,Share19,257.1
22-Mar-16,Share19,264.9
23-Mar-16,Share19,258.85
28-Mar-16,Share19,257.2
29-Mar-16,Share19,265.6
30-Mar-16,Share19,287.4
31-Mar-16,Share19,281.2
1-Apr-16,Share19,287.35
4-Apr-16,Share19,288.6
5-Apr-16,Share19,285.2
6-Apr-16,Share19,283.85
7-Apr-16,Share19,280.8
8-Apr-16,Share19,282.0
11-Apr-16,Share19,281.3
12-Apr-16,Share19,281.45
13-Apr-16,Share19,282.65
18-Apr-16,Share19,281.85
20-Apr-16,Share19,289.75
21-Apr-16,Share19,285.3
22-Apr-16,Share19,282.0
25-Apr-16,Share19,280.95
26-Apr-16,Share19,279.95
27-Apr-16,Share19,280.25
28-Apr-16,Share19,287.45
29-Apr-16,Share19,286.55
2-May-16,Share19,283.0
3-May-16,Share19,282.2
4-May-16,Share19,279.1
5-May-16,Share19,274.55
6-May-16,Share19,275.55
9-May-16,Share19,280.75
10-May-16,Share19,288.65
11-May-16,Share19,287.0
12-May-16,Share19,292.0
13-May-16,Share19,286.05
16-May-16,Share19,281.8
17-May-16,Share19,287.7
18-May-16,Share19,285.05
19-May-16,Share19,284.5
20-May-16,Share19,283.7
23-May-16,Share19,288.2
24-May-16,Share19,291.9
25-May-16,Share19,291.45
26-May-16,Share19,305.8
27-May-16,Share19,337.0
30-May-16,Share19,341.95
31-May-16,Share19,352.5
1-Jun-16,Share19,348.05
2-Jun-16,Share19,349.15
3-Jun-16,Share19,347.85
6-Jun-16,Share19,342.55
7-Jun-16,Share19,356.35
8-Jun-16,Share19,364.5
9-Jun-16,Share19,358.65
10-Jun-16,Share19,358.15
13-Jun-16,Share19,347.45
14-Jun-16,Share19,346.45
15-Jun-16,Share19,351.4
16-Jun-16,Share19,361.55
17-Jun-16,Share19,370.0
20-Jun-16,Share19,359.8
21-Jun-16,Share19,350.45
22-Jun-16,Share19,350.55
23-Jun-16,Share19,350.0
24-Jun-16,Share19,345.95
27-Jun-16,Share19,352.6
28-Jun-16,Share19,347.65
29-Jun-16,Share19,353.05
30-Jun-16,Share19,363.85
1-Jul-16,Share19,360.0
4-Jul-16,Share19,369.1
5-Jul-16,Share19,372.7
7-Jul-16,Share19,373.0
8-Jul-16,Share19,376.05
11-Jul-16,Share19,369.65
12-Jul-16,Share19,374.7
13-Jul-16,Share19,378.35
14-Jul-16,Share19,380.2
15-Jul-16,Share19,376.9
18-Jul-16,Share19,378.7
19-Jul-16,Share19,371.45
20-Jul-16,Share19,372.8
21-Jul-16,Share19,384.05
22-Jul-16,Share19,391.25
25-Jul-16,Share19,393.65
26-Jul-16,Share19,394.9
27-Jul-16,Share19,391.25
28-Jul-16,Share19,388.2
29-Jul-16,Share19,393.55
1-Aug-16,Share19,401.6
2-Aug-16,Share19,393.25
3-Aug-16,Share19,383.15
4-Aug-16,Share19,390.85
5-Aug-16,Share19,392.1
8-Aug-16,Share19,396.0
9-Aug-16,Share19,390.75
10-Aug-16,Share19,405.2
11-Aug-16,Share19,404.7
12-Aug-16,Share19,414.3
16-Aug-16,Share19,417.4
17-Aug-16,Share19,427.4
18-Aug-16,Share19,429.2
19-Aug-16,Share19,436.7
22-Aug-16,Share19,435.2
23-Aug-16,Share19,429.05
24-Aug-16,Share19,431.3
25-Aug-16,Share19,427.1
26-Aug-16,Share19,429.2
29-Aug-16,Share19,430.45
30-Aug-16,Share19,437.3
31-Aug-16,Share19,444.15
1-Sep-16,Share19,435.6
2-Sep-16,Share19,425.7
6-Sep-16,Share19,424.85
7-Sep-16,Share19,427.6
8-Sep-16,Share19,433.85
9-Sep-16,Share19,420.45
12-Sep-16,Share19,431.1
14-Sep-16,Share19,428.35
15-Sep-16,Share19,429.1
16-Sep-16,Share19,443.3
19-Sep-16,Share19,432.7
20-Sep-16,Share19,439.15
21-Sep-16,Share19,434.65
22-Sep-16,Share19,436.95
23-Sep-16,Share19,442.25
26-Sep-16,Share19,431.9
27-Sep-16,Share19,437.1
28-Sep-16,Share19,436.85
29-Sep-16,Share19,445.3
30-Sep-16,Share19,442.0
3-Oct-16,Share19,440.05
4-Oct-16,Share19,447.5
5-Oct-16,Share19,449.65
6-Oct-16,Share19,444.75
7-Oct-16,Share19,438.95
10-Oct-16,Share19,439.25
13-Oct-16,Share19,439.1
14-Oct-16,Share19,438.4
17-Oct-16,Share19,438.55
18-Oct-16,Share19,434.15
19-Oct-16,Share19,432.15
20-Oct-16,Share19,429.95
21-Oct-16,Share19,427.35
24-Oct-16,Share19,439.45
25-Oct-16,Share19,437.1
26-Oct-16,Share19,438.4
27-Oct-16,Share19,438.7
28-Oct-16,Share19,440.55
30-Oct-16,Share19,449.25
1-Nov-16,Share19,446.05
2-Nov-16,Share19,438.9
3-Nov-16,Share19,438.05
4-Nov-16,Share19,434.5
7-Nov-16,Share19,430.95
8-Nov-16,Share19,430.85
9-Nov-16,Share19,420.4
10-Nov-16,Share19,422.6
11-Nov-16,Share19,425.2
15-Nov-16,Share19,376.8
16-Nov-16,Share19,399.45
17-Nov-16,Share19,391.2
18-Nov-16,Share19,389.4
21-Nov-16,Share19,375.9
22-Nov-16,Share19,387.2
23-Nov-16,Share19,390.05
24-Nov-16,Share19,385.8
25-Nov-16,Share19,402.25
28-Nov-16,Share19,405.05
29-Nov-16,Share19,407.45
30-Nov-16,Share19,415.05
1-Dec-16,Share19,413.4
2-Dec-16,Share19,415.6
5-Dec-16,Share19,410.5
6-Dec-16,Share19,410.4
7-Dec-16,Share19,397.6
8-Dec-16,Share19,427.45
9-Dec-16,Share19,421.65
12-Dec-16,Share19,428.55
13-Dec-16,Share19,420.0
14-Dec-16,Share19,427.25
15-Dec-16,Share19,426.7
16-Dec-16,Share19,411.15
19-Dec-16,Share19,407.55
20-Dec-16,Share19,412.4
21-Dec-16,Share19,408.8
22-Dec-16,Share19,406.4
23-Dec-16,Share19,404.15
26-Dec-16,Share19,420.4
27-Dec-16,Share19,420.15
28-Dec-16,Share19,417.1
29-Dec-16,Share19,412.5
30-Dec-16,Share19,413.65
2-Jan-17,Share19,404.4
3-Jan-17,Share19,411.7
4-Jan-17,Share19,412.95
5-Jan-17,Share19,416.4
6-Jan-17,Share19,421.8
9-Jan-17,Share19,416.8
10-Jan-17,Share19,415.4
11-Jan-17,Share19,417.65
12-Jan-17,Share19,415.15
13-Jan-17,Share19,412.5
16-Jan-17,Share19,412.2
17-Jan-17,Share19,411.65
18-Jan-17,Share19,415.25
19-Jan-17,Share19,413.15
20-Jan-17,Share19,410.45
23-Jan-17,Share19,412.0
24-Jan-17,Share19,423.35
25-Jan-17,Share19,430.45
27-Jan-17,Share19,438.75
30-Jan-17,Share19,437.5
31-Jan-17,Share19,440.2
1-Feb-17,Share19,445.4
2-Feb-17,Share19,444.6
3-Feb-17,Share19,448.45
6-Feb-17,Share19,463.9
7-Feb-17,Share19,451.8
8-Feb-17,Share19,457.65
9-Feb-17,Share19,462.45
10-Feb-17,Share19,461.35
13-Feb-17,Share19,468.45
14-Feb-17,Share19,449.6
15-Feb-17,Share19,438.55
16-Feb-17,Share19,437.45
17-Feb-17,Share19,443.25
20-Feb-17,Share19,442.2
21-Feb-17,Share19,440.75
22-Feb-17,Share19,441.05
23-Feb-17,Share19,443.75
27-Feb-17,Share19,438.05
28-Feb-17,Share19,445.5
1-Mar-17,Share19,441.1
2-Mar-17,Share19,442.1
3-Mar-17,Share19,439.1
6-Mar-17,Share19,443.55
7-Mar-17,Share19,440.5
8-Mar-17,Share19,441.95
9-Mar-17,Share19,444.65
10-Mar-17,Share19,449.15
14-Mar-17,Share19,461.1
15-Mar-17,Share19,462.2
16-Mar-17,Share19,460.2
17-Mar-17,Share19,460.45
20-Mar-17,Share19,461.2
21-Mar-17,Share19,467.0
22-Mar-17,Share19,466.4
23-Mar-17,Share19,464.05
24-Mar-17,Share19,465.3
27-Mar-17,Share19,491.6
28-Mar-17,Share19,511.75
29-Mar-17,Share19,507.55
30-Mar-17,Share19,514.85
31-Mar-17,Share19,516.55
3-Apr-17,Share19,531.45
5-Apr-17,Share19,549.15
6-Apr-17,Share19,530.75
7-Apr-17,Share19,515.3
10-Apr-17,Share19,529.55
11-Apr-17,Share19,553.4
12-Apr-17,Share19,551.7
13-Apr-17,Share19,546.9
17-Apr-17,Share19,543.0
18-Apr-17,Share19,541.6
19-Apr-17,Share19,538.25
20-Apr-17,Share19,536.05
21-Apr-17,Share19,537.95
24-Apr-17,Share19,530.3
25-Apr-17,Share19,538.05
26-Apr-17,Share19,532.75
27-Apr-17,Share19,525.55
28-Apr-17,Share19,526.1
30-Apr-15,Share20,275.3
4-May-15,Share20,275.75
5-May-15,Share20,273.95
6-May-15,Share20,265.3
7-May-15,Share20,252.35
8-May-15,Share20,248.8
11-May-15,Share20,260.4
12-May-15,Share20,256.8
13-May-15,Share20,254.1
14-May-15,Share20,264.25
15-May-15,Share20,265.4
18-May-15,Share20,273.9
19-May-15,Share20,289.35
20-May-15,Share20,287.8
21-May-15,Share20,285.7
22-May-15,Share20,285.35
25-May-15,Share20,283.9
26-May-15,Share20,278.95
27-May-15,Share20,278.15
28-May-15,Share20,272.35
29-May-15,Share20,275.0
1-Jun-15,Share20,288.35
2-Jun-15,Share20,274.25
3-Jun-15,Share20,266.05
4-Jun-15,Share20,269.6
5-Jun-15,Share20,268.55
8-Jun-15,Share20,271.25
9-Jun-15,Share20,268.45
10-Jun-15,Share20,269.35
11-Jun-15,Share20,272.55
12-Jun-15,Share20,269.1
15-Jun-15,Share20,270.4
16-Jun-15,Share20,271.1
17-Jun-15,Share20,273.75
18-Jun-15,Share20,271.4
19-Jun-15,Share20,264.5
22-Jun-15,Share20,266.6
23-Jun-15,Share20,265.5
24-Jun-15,Share20,265.55
25-Jun-15,Share20,260.85
26-Jun-15,Share20,261.9
29-Jun-15,Share20,253.9
30-Jun-15,Share20,256.4
1-Jul-15,Share20,262.55
2-Jul-15,Share20,284.1
3-Jul-15,Share20,284.8
6-Jul-15,Share20,283.05
7-Jul-15,Share20,278.9
8-Jul-15,Share20,275.3
9-Jul-15,Share20,271.55
10-Jul-15,Share20,270.35
13-Jul-15,Share20,270.55
14-Jul-15,Share20,270.55
15-Jul-15,Share20,270.95
16-Jul-15,Share20,271.7
17-Jul-15,Share20,271.5
20-Jul-15,Share20,270.55
21-Jul-15,Share20,270.2
22-Jul-15,Share20,270.95
23-Jul-15,Share20,272.9
24-Jul-15,Share20,275.05
27-Jul-15,Share20,270.15
28-Jul-15,Share20,271.05
29-Jul-15,Share20,270.0
30-Jul-15,Share20,271.3
31-Jul-15,Share20,275.7
3-Aug-15,Share20,275.1
4-Aug-15,Share20,275.65
5-Aug-15,Share20,281.85
6-Aug-15,Share20,284.95
7-Aug-15,Share20,296.4
10-Aug-15,Share20,287.5
11-Aug-15,Share20,277.75
12-Aug-15,Share20,267.65
13-Aug-15,Share20,262.5
14-Aug-15,Share20,264.8
17-Aug-15,Share20,269.25
18-Aug-15,Share20,272.25
19-Aug-15,Share20,273.9
20-Aug-15,Share20,274.0
21-Aug-15,Share20,271.95
24-Aug-15,Share20,258.35
25-Aug-15,Share20,257.15
26-Aug-15,Share20,254.5
27-Aug-15,Share20,254.8
28-Aug-15,Share20,256.45
31-Aug-15,Share20,257.0
1-Sep-15,Share20,257.55
2-Sep-15,Share20,258.4
3-Sep-15,Share20,262.0
4-Sep-15,Share20,260.25
7-Sep-15,Share20,257.5
8-Sep-15,Share20,254.65
9-Sep-15,Share20,254.35
10-Sep-15,Share20,254.1
11-Sep-15,Share20,258.65
14-Sep-15,Share20,261.15
15-Sep-15,Share20,260.45
16-Sep-15,Share20,259.25
18-Sep-15,Share20,254.1
21-Sep-15,Share20,265.75
22-Sep-15,Share20,260.8
23-Sep-15,Share20,258.6
24-Sep-15,Share20,258.2
28-Sep-15,Share20,257.8
29-Sep-15,Share20,259.95
30-Sep-15,Share20,260.1
1-Oct-15,Share20,261.7
5-Oct-15,Share20,263.0
6-Oct-15,Share20,264.05
7-Oct-15,Share20,265.5
8-Oct-15,Share20,265.0
9-Oct-15,Share20,265.1
12-Oct-15,Share20,263.5
13-Oct-15,Share20,275.7
14-Oct-15,Share20,292.35
15-Oct-15,Share20,291.1
16-Oct-15,Share20,283.0
19-Oct-15,Share20,288.95
20-Oct-15,Share20,304.5
21-Oct-15,Share20,300.75
23-Oct-15,Share20,295.35
26-Oct-15,Share20,301.45
27-Oct-15,Share20,320.6
28-Oct-15,Share20,319.5
29-Oct-15,Share20,317.7
30-Oct-15,Share20,313.35
2-Nov-15,Share20,326.85
3-Nov-15,Share20,331.85
4-Nov-15,Share20,322.8
5-Nov-15,Share20,314.85
6-Nov-15,Share20,292.45
9-Nov-15,Share20,309.55
10-Nov-15,Share20,304.4
11-Nov-15,Share20,310.6
13-Nov-15,Share20,301.85
16-Nov-15,Share20,304.65
17-Nov-15,Share20,303.3
18-Nov-15,Share20,294.9
19-Nov-15,Share20,294.4
20-Nov-15,Share20,296.45
23-Nov-15,Share20,294.1
24-Nov-15,Share20,299.95
26-Nov-15,Share20,302.1
27-Nov-15,Share20,299.3
30-Nov-15,Share20,303.8
1-Dec-15,Share20,299.0
2-Dec-15,Share20,296.95
3-Dec-15,Share20,295.65
4-Dec-15,Share20,293.85
7-Dec-15,Share20,290.45
8-Dec-15,Share20,290.55
9-Dec-15,Share20,286.4
10-Dec-15,Share20,286.3
11-Dec-15,Share20,286.35
14-Dec-15,Share20,294.9
15-Dec-15,Share20,294.65
16-Dec-15,Share20,294.4
17-Dec-15,Share20,292.75
18-Dec-15,Share20,292.0
21-Dec-15,Share20,291.05
22-Dec-15,Share20,291.0
23-Dec-15,Share20,292.35
24-Dec-15,Share20,298.4
28-Dec-15,Share20,298.35
29-Dec-15,Share20,301.5
30-Dec-15,Share20,304.65
31-Dec-15,Share20,300.65
1-Jan-16,Share20,299.4
4-Jan-16,Share20,301.65
5-Jan-16,Share20,303.35
6-Jan-16,Share20,302.5
7-Jan-16,Share20,299.1
8-Jan-16,Share20,301.35
11-Jan-16,Share20,299.95
12-Jan-16,Share20,305.6
13-Jan-16,Share20,296.05
14-Jan-16,Share20,289.75
15-Jan-16,Share20,287.0
18-Jan-16,Share20,276.05
19-Jan-16,Share20,273.1
20-Jan-16,Share20,264.75
21-Jan-16,Share20,274.95
22-Jan-16,Share20,282.8
25-Jan-16,Share20,305.55
27-Jan-16,Share20,307.0
28-Jan-16,Share20,306.6
29-Jan-16,Share20,317.9
1-Feb-16,Share20,319.65
2-Feb-16,Share20,311.1
3-Feb-16,Share20,301.1
4-Feb-16,Share20,303.8
5-Feb-16,Share20,306.15
8-Feb-16,Share20,308.95
9-Feb-16,Share20,310.95
10-Feb-16,Share20,309.2
11-Feb-16,Share20,295.2
12-Feb-16,Share20,284.3
15-Feb-16,Share20,304.65
16-Feb-16,Share20,298.7
17-Feb-16,Share20,295.85
18-Feb-16,Share20,301.7
19-Feb-16,Share20,303.55
22-Feb-16,Share20,306.75
23-Feb-16,Share20,305.05
24-Feb-16,Share20,305.2
25-Feb-16,Share20,305.95
26-Feb-16,Share20,306.7
29-Feb-16,Share20,307.1
1-Mar-16,Share20,315.35
2-Mar-16,Share20,334.75
3-Mar-16,Share20,339.3
4-Mar-16,Share20,339.7
8-Mar-16,Share20,359.05
9-Mar-16,Share20,360.35
10-Mar-16,Share20,360.15
11-Mar-16,Share20,374.65
14-Mar-16,Share20,370.2
15-Mar-16,Share20,369.45
16-Mar-16,Share20,356.7
17-Mar-16,Share20,365.05
18-Mar-16,Share20,380.7
21-Mar-16,Share20,374.85
22-Mar-16,Share20,366.0
23-Mar-16,Share20,353.95
28-Mar-16,Share20,354.85
29-Mar-16,Share20,369.4
30-Mar-16,Share20,367.25
31-Mar-16,Share20,364.15
1-Apr-16,Share20,367.0
4-Apr-16,Share20,368.7
5-Apr-16,Share20,359.85
6-Apr-16,Share20,364.55
7-Apr-16,Share20,366.2
8-Apr-16,Share20,359.35
11-Apr-16,Share20,355.6
12-Apr-16,Share20,362.25
13-Apr-16,Share20,368.8
18-Apr-16,Share20,379.5
20-Apr-16,Share20,374.6
21-Apr-16,Share20,365.8
22-Apr-16,Share20,365.6
25-Apr-16,Share20,360.9
26-Apr-16,Share20,362.1
27-Apr-16,Share20,361.25
28-Apr-16,Share20,357.3
29-Apr-16,Share20,361.8
2-May-16,Share20,359.25
3-May-16,Share20,360.2
4-May-16,Share20,363.35
5-May-16,Share20,362.65
6-May-16,Share20,367.0
9-May-16,Share20,366.45
10-May-16,Share20,371.95
11-May-16,Share20,376.7
12-May-16,Share20,379.95
13-May-16,Share20,390.0
16-May-16,Share20,398.5
17-May-16,Share20,396.05
18-May-16,Share20,396.2
19-May-16,Share20,395.0
20-May-16,Share20,395.0
23-May-16,Share20,400.05
24-May-16,Share20,392.05
25-May-16,Share20,385.15
26-May-16,Share20,387.35
27-May-16,Share20,385.15
30-May-16,Share20,399.3
31-May-16,Share20,387.95
1-Jun-16,Share20,391.6
2-Jun-16,Share20,387.75
3-Jun-16,Share20,397.8
6-Jun-16,Share20,395.4
7-Jun-16,Share20,412.9
8-Jun-16,Share20,413.45
9-Jun-16,Share20,409.8
10-Jun-16,Share20,416.0
13-Jun-16,Share20,410.45
14-Jun-16,Share20,410.85
15-Jun-16,Share20,407.7
16-Jun-16,Share20,410.3
17-Jun-16,Share20,425.3
20-Jun-16,Share20,417.05
21-Jun-16,Share20,413.4
22-Jun-16,Share20,417.3
23-Jun-16,Share20,413.3
24-Jun-16,Share20,411.0
27-Jun-16,Share20,410.05
28-Jun-16,Share20,416.2
29-Jun-16,Share20,425.35
30-Jun-16,Share20,427.4
1-Jul-16,Share20,432.85
4-Jul-16,Share20,444.95
5-Jul-16,Share20,444.95
7-Jul-16,Share20,436.55
8-Jul-16,Share20,440.15
11-Jul-16,Share20,450.95
12-Jul-16,Share20,454.9
13-Jul-16,Share20,454.6
14-Jul-16,Share20,455.5
15-Jul-16,Share20,457.3
18-Jul-16,Share20,448.65
19-Jul-16,Share20,450.1
20-Jul-16,Share20,454.25
21-Jul-16,Share20,451.85
22-Jul-16,Share20,453.0
25-Jul-16,Share20,457.1
26-Jul-16,Share20,456.7
27-Jul-16,Share20,475.9
28-Jul-16,Share20,469.95
29-Jul-16,Share20,471.35
1-Aug-16,Share20,470.3
2-Aug-16,Share20,461.3
3-Aug-16,Share20,455.4
4-Aug-16,Share20,457.5
5-Aug-16,Share20,456.95
8-Aug-16,Share20,456.75
9-Aug-16,Share20,455.1
10-Aug-16,Share20,455.3
11-Aug-16,Share20,455.2
12-Aug-16,Share20,455.05
16-Aug-16,Share20,455.15
17-Aug-16,Share20,459.4
18-Aug-16,Share20,458.15
19-Aug-16,Share20,458.9
22-Aug-16,Share20,459.85
23-Aug-16,Share20,460.1
24-Aug-16,Share20,482.3
25-Aug-16,Share20,473.9
26-Aug-16,Share20,460.5
29-Aug-16,Share20,473.4
30-Aug-16,Share20,477.9
31-Aug-16,Share20,485.9
1-Sep-16,Share20,482.0
2-Sep-16,Share20,465.45
6-Sep-16,Share20,471.5
7-Sep-16,Share20,470.95
8-Sep-16,Share20,472.1
9-Sep-16,Share20,470.55
12-Sep-16,Share20,468.8
14-Sep-16,Share20,469.5
15-Sep-16,Share20,480.25
16-Sep-16,Share20,476.75
19-Sep-16,Share20,470.75
20-Sep-16,Share20,472.5
21-Sep-16,Share20,476.25
22-Sep-16,Share20,467.4
23-Sep-16,Share20,465.8
26-Sep-16,Share20,460.0
27-Sep-16,Share20,461.0
28-Sep-16,Share20,455.95
29-Sep-16,Share20,455.05
30-Sep-16,Share20,451.05
3-Oct-16,Share20,454.95
4-Oct-16,Share20,457.15
5-Oct-16,Share20,459.45
6-Oct-16,Share20,457.95
7-Oct-16,Share20,468.55
10-Oct-16,Share20,460.35
13-Oct-16,Share20,464.75
14-Oct-16,Share20,459.2
17-Oct-16,Share20,456.9
18-Oct-16,Share20,460.8
19-Oct-16,Share20,455.25
20-Oct-16,Share20,455.1
21-Oct-16,Share20,456.3
24-Oct-16,Share20,460.4
25-Oct-16,Share20,456.0
26-Oct-16,Share20,453.35
27-Oct-16,Share20,453.95
28-Oct-16,Share20,450.4
30-Oct-16,Share20,463.15
1-Nov-16,Share20,457.3
2-Nov-16,Share20,450.95
3-Nov-16,Share20,452.0
4-Nov-16,Share20,443.9
7-Nov-16,Share20,445.85
8-Nov-16,Share20,444.25
9-Nov-16,Share20,446.15
10-Nov-16,Share20,453.35
11-Nov-16,Share20,433.65
15-Nov-16,Share20,415.3
16-Nov-16,Share20,413.3
17-Nov-16,Share20,399.9
18-Nov-16,Share20,408.3
21-Nov-16,Share20,388.05
22-Nov-16,Share20,416.85
23-Nov-16,Share20,405.45
24-Nov-16,Share20,405.6
25-Nov-16,Share20,422.05
28-Nov-16,Share20,422.8
29-Nov-16,Share20,426.4
30-Nov-16,Share20,441.6
1-Dec-16,Share20,437.45
2-Dec-16,Share20,428.5
5-Dec-16,Share20,420.1
6-Dec-16,Share20,417.8
7-Dec-16,Share20,414.35
8-Dec-16,Share20,422.05
9-Dec-16,Share20,418.25
12-Dec-16,Share20,421.8
13-Dec-16,Share20,424.85
14-Dec-16,Share20,426.9
15-Dec-16,Share20,430.9
16-Dec-16,Share20,431.55
19-Dec-16,Share20,433.2
20-Dec-16,Share20,430.35
21-Dec-16,Share20,430.85
22-Dec-16,Share20,429.8
23-Dec-16,Share20,436.2
26-Dec-16,Share20,430.85
27-Dec-16,Share20,432.45
28-Dec-16,Share20,431.05
29-Dec-16,Share20,449.9
30-Dec-16,Share20,435.0
2-Jan-17,Share20,438.75
3-Jan-17,Share20,445.0
4-Jan-17,Share20,440.3
5-Jan-17,Share20,441.1
6-Jan-17,Share20,446.75
9-Jan-17,Share20,442.2
10-Jan-17,Share20,445.15
11-Jan-17,Share20,445.8
12-Jan-17,Share20,443.65
13-Jan-17,Share20,444.4
16-Jan-17,Share20,449.75
17-Jan-17,Share20,449.8
18-Jan-17,Share20,450.0
19-Jan-17,Share20,454.8
20-Jan-17,Share20,452.15
23-Jan-17,Share20,452.55
24-Jan-17,Share20,454.95
25-Jan-17,Share20,455.1
27-Jan-17,Share20,463.1
30-Jan-17,Share20,485.6
31-Jan-17,Share20,495.15
1-Feb-17,Share20,492.15
2-Feb-17,Share20,489.45
3-Feb-17,Share20,491.45
6-Feb-17,Share20,502.3
7-Feb-17,Share20,493.95
8-Feb-17,Share20,487.6
9-Feb-17,Share20,501.8
10-Feb-17,Share20,502.95
13-Feb-17,Share20,501.9
14-Feb-17,Share20,500.15
15-Feb-17,Share20,501.95
16-Feb-17,Share20,507.95
17-Feb-17,Share20,515.3
20-Feb-17,Share20,516.85
21-Feb-17,Share20,521.45
22-Feb-17,Share20,531.2
23-Feb-17,Share20,528.3
27-Feb-17,Share20,535.65
28-Feb-17,Share20,537.7
1-Mar-17,Share20,540.95
